"9002851","Athens","04912,Maine,United States","21154","US","Postal Code","Active"
"9002855","Bingham","04920,Maine,United States","21154","US","Postal Code","Active"
"9002860","Caratunk","04925,Maine,United States","21154","US","Postal Code","Active"
"9002862","Corinna","04928,Maine,United States","21154","US","Postal Code","Active"
"9002866","Eustis","04936,Maine,United States","21154","US","Postal Code","Active"
"9002869","Garland","04939,Maine,United States","21154","US","Postal Code","Active"
"9002870","Freedom","04941,Maine,United States","21154","US","Postal Code","Active"
"9002873","Jackman","04945,Maine,United States","21154","US","Postal Code","Active"
"9002874","Kingfield","04947,Maine,United States","21154","US","Postal Code","Active"
"9002876","Madison","04950,Maine,United States","21154","US","Postal Code","Active"
"9002882","New Vineyard","04956,Maine,United States","21154","US","Postal Code","Active"
"9002884","North Anson","04958,Maine,United States","21154","US","Postal Code","Active"
"9002885","New Portland","04961,Maine,United States","21154","US","Postal Code","Active"
"9002888","Oquossoc","04964,Maine,United States","21154","US","Postal Code","Active"
"9002890","Phillips","04966,Maine,United States","21154","US","Postal Code","Active"
"9002893","Rangeley","04970,Maine,United States","21154","US","Postal Code","Active"
"9002900","Solon","04979,Maine,United States","21154","US","Postal Code","Active"
"9002902","Stratton","04982,Maine,United States","21154","US","Postal Code","Active"
"9002903","Strong","04983,Maine,United States","21154","US","Postal Code","Active"
"9002904","Temple","04984,Maine,United States","21154","US","Postal Code","Active"
"9002905","West Forks","04985,Maine,United States","21154","US","Postal Code","Active"
"9002907","Troy","04987,Maine,United States","21154","US","Postal Code","Active"
"9002912","Ascutney","05030,Vermont,United States","21179","US","Postal Code","Active"
"9002915","Bridgewater","05034,Vermont,United States","21179","US","Postal Code","Active"
"9002916","Bridgewater Corners","05035,Vermont,United States","21179","US","Postal Code","Active"
"9002918","Brownsville","05037,Vermont,United States","21179","US","Postal Code","Active"
"9002922","East Ryegate","05042,Vermont,United States","21179","US","Postal Code","Active"
"9002926","Hartland","05048,Vermont,United States","21179","US","Postal Code","Active"
"9002927","Mc Indoe Falls","05050,Vermont,United States","21179","US","Postal Code","Active"
"9002929","North Hartland","05052,Vermont,United States","21179","US","Postal Code","Active"
"9002930","North Pomfret","05053,Vermont,United States","21179","US","Postal Code","Active"
"9002931","Norwich","05055,Vermont,United States","21179","US","Postal Code","Active"
"9002932","Plymouth","05056,Vermont,United States","21179","US","Postal Code","Active"
"9002934","Quechee","05059,Vermont,United States","21179","US","Postal Code","Active"
"9002937","Reading","05062,Vermont,United States","21179","US","Postal Code","Active"
"9002939","South Pomfret","05067,Vermont,United States","21179","US","Postal Code","Active"
"9002941","South Ryegate","05069,Vermont,United States","21179","US","Postal Code","Active"
"9002943","South Woodstock","05071,Vermont,United States","21179","US","Postal Code","Active"
"9002945","Taftsville","05073,Vermont,United States","21179","US","Postal Code","Active"
"9002953","West Hartford","05084,Vermont,United States","21179","US","Postal Code","Active"
"9002955","Wilder","05088,Vermont,United States","21179","US","Postal Code","Active"
"9002956","Windsor","05089,Vermont,United States","21179","US","Postal Code","Active"
"9002959","Cavendish","05142,Vermont,United States","21179","US","Postal Code","Active"
"9002961","Grafton","05146,Vermont,United States","21179","US","Postal Code","Active"
"9002962","Londonderry","05148,Vermont,United States","21179","US","Postal Code","Active"
"9002964","North Springfield","05150,Vermont,United States","21179","US","Postal Code","Active"
"9002965","Perkinsville","05151,Vermont,United States","21179","US","Postal Code","Active"
"9002967","Proctorsville","05153,Vermont,United States","21179","US","Postal Code","Active"
"9002968","Saxtons River","05154,Vermont,United States","21179","US","Postal Code","Active"
"9002971","Westminster","05158,Vermont,United States","21179","US","Postal Code","Active"
"9002972","Weston","05161,Vermont,United States","21179","US","Postal Code","Active"
"9002975","Dorset","05251,Vermont,United States","21179","US","Postal Code","Active"
"9002976","East Arlington","05252,Vermont,United States","21179","US","Postal Code","Active"
"9002977","East Dorset","05253,Vermont,United States","21179","US","Postal Code","Active"
"9002981","North Pownal","05260,Vermont,United States","21179","US","Postal Code","Active"
"9002982","Pownal","05261,Vermont,United States","21179","US","Postal Code","Active"
"9002987","East Dover","05341,Vermont,United States","21179","US","Postal Code","Active"
"9002988","Jacksonville","05342,Vermont,United States","21179","US","Postal Code","Active"
"9002989","Jamaica","05343,Vermont,United States","21179","US","Postal Code","Active"
"9002990","Marlboro","05344,Vermont,United States","21179","US","Postal Code","Active"
"9002991","Newfane","05345,Vermont,United States","21179","US","Postal Code","Active"
"9002992","Putney","05346,Vermont,United States","21179","US","Postal Code","Active"
"9002993","Readsboro","05350,Vermont,United States","21179","US","Postal Code","Active"
"9002994","South Newfane","05351,Vermont,United States","21179","US","Postal Code","Active"
"9002995","Stamford","05352,Vermont,United States","21179","US","Postal Code","Active"
"9002996","Townshend","05353,Vermont,United States","21179","US","Postal Code","Active"
"9002997","Vernon","05354,Vermont,United States","21179","US","Postal Code","Active"
"9002998","Wardsboro","05355,Vermont,United States","21179","US","Postal Code","Active"
"9003000","West Halifax","05358,Vermont,United States","21179","US","Postal Code","Active"
"9003001","West Townshend","05359,Vermont,United States","21179","US","Postal Code","Active"
"9003002","West Wardsboro","05360,Vermont,United States","21179","US","Postal Code","Active"
"9003003","Whitingham","05361,Vermont,United States","21179","US","Postal Code","Active"
"9003004","Williamsville","05362,Vermont,United States","21179","US","Postal Code","Active"
"9003116","Rochester","05767,Vermont,United States","21179","US","Postal Code","Active"
"9003119","Stockbridge","05772,Vermont,United States","21179","US","Postal Code","Active"
"9003123","West Rupert","05776,Vermont,United States","21179","US","Postal Code","Active"
"9003126","Saint Johnsbury","05819,Vermont,United States","21179","US","Postal Code","Active"
"9003128","Barnet","05821,Vermont,United States","21179","US","Postal Code","Active"
"9003130","Concord","05824,Vermont,United States","21179","US","Postal Code","Active"
"9003134","Danville","05828,Vermont,United States","21179","US","Postal Code","Active"
"9003137","East Burke","05832,Vermont,United States","21179","US","Postal Code","Active"
"9003139","East Hardwick","05836,Vermont,United States","21179","US","Postal Code","Active"
"9003140","East Haven","05837,Vermont,United States","21179","US","Postal Code","Active"
"9003147","Island Pond","05846,Vermont,United States","21179","US","Postal Code","Active"
"9003149","Lyndon Center","05850,Vermont,United States","21179","US","Postal Code","Active"
"9003150","Lyndonville","05851,Vermont,United States","21179","US","Postal Code","Active"
"9003154","North Concord","05858,Vermont,United States","21179","US","Postal Code","Active"
"9003157","Peacham","05862,Vermont,United States","21179","US","Postal Code","Active"
"9003158","Sheffield","05866,Vermont,United States","21179","US","Postal Code","Active"
"9003159","Sutton","05867,Vermont,United States","21179","US","Postal Code","Active"
"9003160","West Burke","05871,Vermont,United States","21179","US","Postal Code","Active"
"9003162","West Danville","05873,Vermont,United States","21179","US","Postal Code","Active"
"9003165","Beecher Falls","05902,Vermont,United States","21179","US","Postal Code","Active"
"9003166","Canaan","05903,Vermont,United States","21179","US","Postal Code","Active"
"9003167","Gilman","05904,Vermont,United States","21179","US","Postal Code","Active"
"9003168","Guildhall","05905,Vermont,United States","21179","US","Postal Code","Active"
