"9002691","Old Town","04468,Maine,United States","21154","US","Postal Code","Active","04468","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Old Town","ME","9210","yes"
"9053455","Orono","04469,Maine,United States","21154","US","Postal Code","Active","04469","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Orono","ME","2640","yes"
"9002693","Orland","04472,Maine,United States","21154","US","Postal Code","Active","04472","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Orland","ME","2197","yes"
"9002694","Orono","04473,Maine,United States","21154","US","Postal Code","Active","04473","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Orono","ME","8171","yes"
"9002695","Orrington","04474,Maine,United States","21154","US","Postal Code","Active","04474","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Orrington","ME","3689","yes"
"9002697","Penobscot","04476,Maine,United States","21154","US","Postal Code","Active","04476","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Penobscot","ME","1237","yes"
"9002699","Sangerville","04479,Maine,United States","21154","US","Postal Code","Active","04479","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sangerville","ME","1372","yes"
"9002700","Sebec","04481,Maine,United States","21154","US","Postal Code","Active","04481","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sebec","ME","493","yes"
"9002703","Stetson","04488,Maine,United States","21154","US","Postal Code","Active","04488","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Stetson","ME","1395","yes"
"9053456","Stillwater","04489,Maine,United States","21154","US","Postal Code","Active","04489","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Stillwater","ME","349","yes"
"9002709","Winterport","04496,Maine,United States","21154","US","Postal Code","Active","04496","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Winterport","ME","3824","yes"
"9002711","Bath","04530,Maine,United States","21154","US","Postal Code","Active","04530","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Bath","ME","10888","yes"
"9002712","Alna","04535,Maine,United States","21154","US","Postal Code","Active","04535","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Alna","ME","740","yes"
"9002713","Boothbay","04537,Maine,United States","21154","US","Postal Code","Active","04537","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Boothbay","ME","1962","yes"
"9002714","Boothbay Harbor","04538,Maine,United States","21154","US","Postal Code","Active","04538","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Boothbay Harbor","ME","1934","yes"
"9002715","Bristol","04539,Maine,United States","21154","US","Postal Code","Active","04539","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Bristol","ME","1093","yes"
"9002717","Damariscotta","04543,Maine,United States","21154","US","Postal Code","Active","04543","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Damariscotta","ME","1866","yes"
"9002718","East Boothbay","04544,Maine,United States","21154","US","Postal Code","Active","04544","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","East Boothbay","ME","639","yes"
"9002720","Georgetown","04548,Maine,United States","21154","US","Postal Code","Active","04548","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Georgetown","ME","1018","yes"
"9002721","Bremen","04551,Maine,United States","21154","US","Postal Code","Active","04551","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Bremen","ME","863","yes"
"9002722","Newcastle","04553,Maine,United States","21154","US","Postal Code","Active","04553","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Newcastle","ME","1674","yes"
"9002723","New Harbor","04554,Maine,United States","21154","US","Postal Code","Active","04554","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","New Harbor","ME","916","yes"
"9002724","Nobleboro","04555,Maine,United States","21154","US","Postal Code","Active","04555","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Nobleboro","ME","1719","yes"
"9002725","Edgecomb","04556,Maine,United States","21154","US","Postal Code","Active","04556","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Edgecomb","ME","1144","yes"
"9002726","Pemaquid","04558,Maine,United States","21154","US","Postal Code","Active","04558","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Pemaquid","ME","195","yes"
"9002727","Phippsburg","04562,Maine,United States","21154","US","Postal Code","Active","04562","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Phippsburg","ME","2029","yes"
"9002728","Cushing","04563,Maine,United States","21154","US","Postal Code","Active","04563","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Cushing","ME","1391","yes"
"9002729","Round Pond","04564,Maine,United States","21154","US","Postal Code","Active","04564","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Round Pond","ME","400","yes"
"9002730","South Bristol","04568,Maine,United States","21154","US","Postal Code","Active","04568","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","South Bristol","ME","454","yes"
"9002731","Trevett","04571,Maine,United States","21154","US","Postal Code","Active","04571","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Trevett","ME","511","yes"
"9002732","Waldoboro","04572,Maine,United States","21154","US","Postal Code","Active","04572","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Waldoboro","ME","5030","yes"
"9002733","Walpole","04573,Maine,United States","21154","US","Postal Code","Active","04573","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Walpole","ME","541","yes"
"9002734","Washington","04574,Maine,United States","21154","US","Postal Code","Active","04574","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Washington","ME","1515","yes"
"9002736","Southport","04576,Maine,United States","21154","US","Postal Code","Active","04576","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Southport","ME","593","yes"
"9002737","Wiscasset","04578,Maine,United States","21154","US","Postal Code","Active","04578","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Wiscasset","ME","4547","yes"
"9002738","Woolwich","04579,Maine,United States","21154","US","Postal Code","Active","04579","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Woolwich","ME","3069","yes"
"9002739","Ellsworth","04605,Maine,United States","21154","US","Postal Code","Active","04605","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Ellsworth","ME","13555","yes"
"9002745","Blue Hill","04614,Maine,United States","21154","US","Postal Code","Active","04614","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Blue Hill","ME","2549","yes"
"9002747","Brooklin","04616,Maine,United States","21154","US","Postal Code","Active","04616","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Brooklin","ME","839","yes"
"9002748","Brooksville","04617,Maine,United States","21154","US","Postal Code","Active","04617","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Brooksville","ME","781","yes"
"9053450","East Blue Hill","04629,Maine,United States","21154","US","Postal Code","Active","04629","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","East Blue Hill","ME","114","yes"
"9053447","Harborside","04642,Maine,United States","21154","US","Postal Code","Active","04642","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Harborside","ME","85","yes"
"9053449","Little Deer Isle","04650,Maine,United States","21154","US","Postal Code","Active","04650","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Little Deer Isle","ME","214","yes"
"9002779","Sargentville","04673,Maine,United States","21154","US","Postal Code","Active","04673","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sargentville","ME","164","yes"
"9002781","Sedgwick","04676,Maine,United States","21154","US","Postal Code","Active","04676","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sedgwick","ME","1048","yes"
"9002785","Stonington","04681,Maine,United States","21154","US","Postal Code","Active","04681","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Stonington","ME","1138","yes"
"9053448","Sunset","04683,Maine,United States","21154","US","Postal Code","Active","04683","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sunset","ME","84","yes"
"9002786","Surry","04684,Maine,United States","21154","US","Postal Code","Active","04684","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Surry","ME","1605","yes"
"9002830","Rockland","04841,Maine,United States","21154","US","Postal Code","Active","04841","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Rockland","ME","7220","yes"
"9002831","Camden","04843,Maine,United States","21154","US","Postal Code","Active","04843","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Camden","ME","4835","yes"
"9002832","Hope","04847,Maine,United States","21154","US","Postal Code","Active","04847","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Hope","ME","1653","yes"
"9002834","Lincolnville","04849,Maine,United States","21154","US","Postal Code","Active","04849","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Lincolnville","ME","3701","yes"
"9002838","Owls Head","04854,Maine,United States","21154","US","Postal Code","Active","04854","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Owls Head","ME","1622","yes"
"9002840","Rockport","04856,Maine,United States","21154","US","Postal Code","Active","04856","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Rockport","ME","3352","yes"
"9002841","South Thomaston","04858,Maine,United States","21154","US","Postal Code","Active","04858","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","South Thomaston","ME","1363","yes"
"9002842","Spruce Head","04859,Maine,United States","21154","US","Postal Code","Active","04859","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Spruce Head","ME","661","yes"
"9002843","Tenants Harbor","04860,Maine,United States","21154","US","Postal Code","Active","04860","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Tenants Harbor","ME","1622","yes"
"9002844","Thomaston","04861,Maine,United States","21154","US","Postal Code","Active","04861","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Thomaston","ME","2781","yes"
"9002845","Union","04862,Maine,United States","21154","US","Postal Code","Active","04862","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Union","ME","3810","yes"
"9002847","Warren","04864,Maine,United States","21154","US","Postal Code","Active","04864","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Warren","ME","4699","yes"
"9053443","West Rockport","04865,Maine,United States","21154","US","Postal Code","Active","04865","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","West Rockport","ME","0","yes"
"9002848","Waterville","04901,Maine,United States","21154","US","Postal Code","Active","04901","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Waterville","ME","26441","yes"
"9002849","Albion","04910,Maine,United States","21154","US","Postal Code","Active","04910","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Albion","ME","1945","yes"
"9002850","Anson","04911,Maine,United States","21154","US","Postal Code","Active","04911","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Anson","ME","2100","yes"
"9002852","Belfast","04915,Maine,United States","21154","US","Postal Code","Active","04915","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Belfast","ME","8818","yes"
"9002853","Belgrade","04917,Maine,United States","21154","US","Postal Code","Active","04917","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Belgrade","ME","2826","yes"
"9002854","Belgrade Lakes","04918,Maine,United States","21154","US","Postal Code","Active","04918","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Belgrade Lakes","ME","322","yes"
"9002856","Brooks","04921,Maine,United States","21154","US","Postal Code","Active","04921","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Brooks","ME","1529","yes"
"9002857","Burnham","04922,Maine,United States","21154","US","Postal Code","Active","04922","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Burnham","ME","1131","yes"
"9002858","Cambridge","04923,Maine,United States","21154","US","Postal Code","Active","04923","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Cambridge","ME","465","yes"
"9002859","Canaan","04924,Maine,United States","21154","US","Postal Code","Active","04924","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Canaan","ME","2277","yes"
"9053444","China Village","04926,Maine,United States","21154","US","Postal Code","Active","04926","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","China Village","ME","44","yes"
"9002861","Clinton","04927,Maine,United States","21154","US","Postal Code","Active","04927","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Clinton","ME","3369","yes"
"9002863","Detroit","04929,Maine,United States","21154","US","Postal Code","Active","04929","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Detroit","ME","934","yes"
"9002864","Dexter","04930,Maine,United States","21154","US","Postal Code","Active","04930","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Dexter","ME","4213","yes"
"9002865","Dixmont","04932,Maine,United States","21154","US","Postal Code","Active","04932","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Dixmont","ME","1333","yes"
"9002867","Fairfield","04937,Maine,United States","21154","US","Postal Code","Active","04937","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Fairfield","ME","6468","yes"
"9002868","Farmington","04938,Maine,United States","21154","US","Postal Code","Active","04938","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Farmington","ME","9524","yes"
"9002871","Harmony","04942,Maine,United States","21154","US","Postal Code","Active","04942","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Harmony","ME","1299","yes"
"9002872","Hartland","04943,Maine,United States","21154","US","Postal Code","Active","04943","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Hartland","ME","1684","yes"
"9002875","Liberty","04949,Maine,United States","21154","US","Postal Code","Active","04949","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Liberty","ME","825","yes"
"9002877","Monroe","04951,Maine,United States","21154","US","Postal Code","Active","04951","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Monroe","ME","922","yes"
"9002878","Morrill","04952,Maine,United States","21154","US","Postal Code","Active","04952","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Morrill","ME","1941","yes"
"9002879","Newport","04953,Maine,United States","21154","US","Postal Code","Active","04953","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Newport","ME","3154","yes"
"9002881","New Sharon","04955,Maine,United States","21154","US","Postal Code","Active","04955","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","New Sharon","ME","1498","yes"
"9002883","Norridgewock","04957,Maine,United States","21154","US","Postal Code","Active","04957","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Norridgewock","ME","4186","yes"
"9002887","Oakland","04963,Maine,United States","21154","US","Postal Code","Active","04963","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Oakland","ME","7302","yes"
"9002889","Palmyra","04965,Maine,United States","21154","US","Postal Code","Active","04965","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Palmyra","ME","2057","yes"
"9002891","Pittsfield","04967,Maine,United States","21154","US","Postal Code","Active","04967","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Pittsfield","ME","4150","yes"
"9002892","Plymouth","04969,Maine,United States","21154","US","Postal Code","Active","04969","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Plymouth","ME","1288","yes"
"9002894","Saint Albans","04971,Maine,United States","21154","US","Postal Code","Active","04971","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Saint Albans","ME","2077","yes"
"9053446","Sandy Point","04972,Maine,United States","21154","US","Postal Code","Active","04972","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Sandy Point","ME","0","yes"
"9002895","Searsmont","04973,Maine,United States","21154","US","Postal Code","Active","04973","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Searsmont","ME","1652","yes"
"9002896","Searsport","04974,Maine,United States","21154","US","Postal Code","Active","04974","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Searsport","ME","2632","yes"
"9002897","Shawmut","04975,Maine,United States","21154","US","Postal Code","Active","04975","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Shawmut","ME","132","yes"
"9002898","Skowhegan","04976,Maine,United States","21154","US","Postal Code","Active","04976","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Skowhegan","ME","9722","yes"
"9002899","Smithfield","04978,Maine,United States","21154","US","Postal Code","Active","04978","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Smithfield","ME","784","yes"
"9002901","Stockton Springs","04981,Maine,United States","21154","US","Postal Code","Active","04981","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Stockton Springs","ME","2255","yes"
"9002906","Thorndike","04986,Maine,United States","21154","US","Postal Code","Active","04986","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Thorndike","ME","1616","yes"
"9002908","Unity","04988,Maine,United States","21154","US","Postal Code","Active","04988","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Unity","ME","2351","yes"
"9002909","Vassalboro","04989,Maine,United States","21154","US","Postal Code","Active","04989","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","Vassalboro","ME","4095","yes"
"9053458","West Farmington","04992,Maine,United States","21154","US","Postal Code","Active","04992","184","Arundel / Biddeford Atlantic Pest","3","Atlantic","iRIS","West Farmington","ME","449","yes"
"9002958","Bellows Falls","05101,Vermont,United States","21179","US","Postal Code","Active","05101","56","Albany Pest","7","Ehrlich","iRIS","Bellows Falls","VT","4380","yes"
"9002960","Chester","05143,Vermont,United States","21179","US","Postal Code","Active","05143","56","Albany Pest","7","Ehrlich","iRIS","Chester","VT","4471","yes"
"9002969","South Londonderry","05155,Vermont,United States","21179","US","Postal Code","Active","05155","56","Albany Pest","7","Ehrlich","iRIS","South Londonderry","VT","773","yes"
"9002973","Bennington","05201,Vermont,United States","21179","US","Postal Code","Active","05201","56","Albany Pest","7","Ehrlich","iRIS","Bennington","VT","14429","yes"
"9002974","Arlington","05250,Vermont,United States","21179","US","Postal Code","Active","05250","56","Albany Pest","7","Ehrlich","iRIS","Arlington","VT","3665","yes"
"9002980","North Bennington","05257,Vermont,United States","21179","US","Postal Code","Active","05257","56","Albany Pest","7","Ehrlich","iRIS","North Bennington","VT","2649","yes"
"9002983","Shaftsbury","05262,Vermont,United States","21179","US","Postal Code","Active","05262","56","Albany Pest","7","Ehrlich","iRIS","Shaftsbury","VT","2475","yes"
"9002984","Brattleboro","05301,Vermont,United States","21179","US","Postal Code","Active","05301","56","Albany Pest","7","Ehrlich","iRIS","Brattleboro","VT","16470","yes"
"9002986","Bondville","05340,Vermont,United States","21179","US","Postal Code","Active","05340","56","Albany Pest","7","Ehrlich","iRIS","Bondville","VT","612","yes"
"9002999","West Dover","05356,Vermont,United States","21179","US","Postal Code","Active","05356","56","Albany Pest","7","Ehrlich","iRIS","West Dover","VT","969","yes"
"9003005","Wilmington","05363,Vermont,United States","21179","US","Postal Code","Active","05363","56","Albany Pest","7","Ehrlich","iRIS","Wilmington","VT","2139","yes"
"9054868","Andover","05501,Massachusetts,United States","21152","US","Postal Code","Active","05501","68","North Boston Pest","3","Ehrlich","iRIS","Andover","MA","0","yes"
"9003120","Wallingford","05773,Vermont,United States","21179","US","Postal Code","Active","05773","56","Albany Pest","7","Ehrlich","iRIS","Wallingford","VT","2281","yes"
"9003121","Wells","05774,Vermont,United States","21179","US","Postal Code","Active","05774","56","Albany Pest","7","Ehrlich","iRIS","Wells","VT","1012","yes"
"9003171","Avon","06001,Connecticut,United States","21139","US","Postal Code","Active","06001","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Avon","CT","18617","yes"
"9003172","Bloomfield","06002,Connecticut,United States","21139","US","Postal Code","Active","06002","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Bloomfield","CT","20687","yes"
"9054880","Windsor","06006,Connecticut,United States","21139","US","Postal Code","Active","06006","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Windsor","CT","0","yes"
"9003173","Bristol","06010,Connecticut,United States","21139","US","Postal Code","Active","06010","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Bristol","CT","60437","yes"
"9003174","Burlington","06013,Connecticut,United States","21139","US","Postal Code","Active","06013","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Burlington","CT","9540","yes"
"9003175","Broad Brook","06016,Connecticut,United States","21139","US","Postal Code","Active","06016","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Broad Brook","CT","6732","yes"
"9003176","Canaan","06018,Connecticut,United States","21139","US","Postal Code","Active","06018","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Canaan","CT","2689","yes"
"9003177","Canton","06019,Connecticut,United States","21139","US","Postal Code","Active","06019","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Canton","CT","10289","yes"
"9054881","Canton Center","06020,Connecticut,United States","21139","US","Postal Code","Active","06020","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Canton Center","CT","0","yes"
"9003178","Colebrook","06021,Connecticut,United States","21139","US","Postal Code","Active","06021","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Colebrook","CT","400","yes"
"9003179","East Berlin","06023,Connecticut,United States","21139","US","Postal Code","Active","06023","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","East Berlin","CT","1278","yes"
"9003180","East Canaan","06024,Connecticut,United States","21139","US","Postal Code","Active","06024","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","East Canaan","CT","587","yes"
"9003181","East Granby","06026,Connecticut,United States","21139","US","Postal Code","Active","06026","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","East Granby","CT","5194","yes"
"9003182","East Hartland","06027,Connecticut,United States","21139","US","Postal Code","Active","06027","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","East Hartland","CT","1456","yes"
"9003183","Ellington","06029,Connecticut,United States","21139","US","Postal Code","Active","06029","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Ellington","CT","15733","yes"
"9003184","Farmington","06030,Connecticut,United States","21139","US","Postal Code","Active","06030","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Farmington","CT","0","yes"
"9003185","Falls Village","06031,Connecticut,United States","21139","US","Postal Code","Active","06031","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Falls Village","CT","1384","yes"
"9003186","Farmington","06032,Connecticut,United States","21139","US","Postal Code","Active","06032","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Farmington","CT","17623","yes"
"9003187","Glastonbury","06033,Connecticut,United States","21139","US","Postal Code","Active","06033","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Glastonbury","CT","28659","yes"
"9003188","Granby","06035,Connecticut,United States","21139","US","Postal Code","Active","06035","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Granby","CT","7956","yes"
"9003189","Berlin","06037,Connecticut,United States","21139","US","Postal Code","Active","06037","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Berlin","CT","19251","yes"
"9003190","Lakeville","06039,Connecticut,United States","21139","US","Postal Code","Active","06039","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Lakeville","CT","1784","yes"
"9003191","Manchester","06040,Connecticut,United States","21139","US","Postal Code","Active","06040","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Manchester","CT","35616","yes"
"9003192","Manchester","06041,Connecticut,United States","21139","US","Postal Code","Active","06041","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Manchester","CT","0","yes"
"9003193","Manchester","06042,Connecticut,United States","21139","US","Postal Code","Active","06042","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Manchester","CT","22457","yes"
"9003194","Bolton","06043,Connecticut,United States","21139","US","Postal Code","Active","06043","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Bolton","CT","4950","yes"
"9054886","New Britain","06050,Connecticut,United States","21139","US","Postal Code","Active","06050","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","New Britain","CT","0","yes"
"9003195","New Britain","06051,Connecticut,United States","21139","US","Postal Code","Active","06051","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","New Britain","CT","30138","yes"
"9003196","New Britain","06052,Connecticut,United States","21139","US","Postal Code","Active","06052","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","New Britain","CT","8231","yes"
"9003197","New Britain","06053,Connecticut,United States","21139","US","Postal Code","Active","06053","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","New Britain","CT","34531","yes"
"9003198","New Hartford","06057,Connecticut,United States","21139","US","Postal Code","Active","06057","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","New Hartford","CT","6241","yes"
"9003199","Norfolk","06058,Connecticut,United States","21139","US","Postal Code","Active","06058","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Norfolk","CT","1535","yes"
"9003200","North Granby","06060,Connecticut,United States","21139","US","Postal Code","Active","06060","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","North Granby","CT","2326","yes"
"9003201","Pine Meadow","06061,Connecticut,United States","21139","US","Postal Code","Active","06061","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Pine Meadow","CT","98","yes"
"9003202","Plainville","06062,Connecticut,United States","21139","US","Postal Code","Active","06062","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Plainville","CT","17772","yes"
"9003203","Barkhamsted","06063,Connecticut,United States","21139","US","Postal Code","Active","06063","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Barkhamsted","CT","3124","yes"
"9003204","Riverton","06065,Connecticut,United States","21139","US","Postal Code","Active","06065","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Riverton","CT","802","yes"
"9003205","Vernon Rockville","06066,Connecticut,United States","21139","US","Postal Code","Active","06066","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Vernon Rockville","CT","29206","yes"
"9003206","Rocky Hill","06067,Connecticut,United States","21139","US","Postal Code","Active","06067","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Rocky Hill","CT","19920","yes"
"9003207","Salisbury","06068,Connecticut,United States","21139","US","Postal Code","Active","06068","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Salisbury","CT","1682","yes"
"9003208","Sharon","06069,Connecticut,United States","21139","US","Postal Code","Active","06069","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Sharon","CT","2444","yes"
"9003209","Simsbury","06070,Connecticut,United States","21139","US","Postal Code","Active","06070","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Simsbury","CT","14996","yes"
"9003210","Somers","06071,Connecticut,United States","21139","US","Postal Code","Active","06071","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Somers","CT","11533","yes"
"9003211","South Glastonbury","06073,Connecticut,United States","21139","US","Postal Code","Active","06073","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","South Glastonbury","CT","5975","yes"
"9003212","South Windsor","06074,Connecticut,United States","21139","US","Postal Code","Active","06074","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","South Windsor","CT","25793","yes"
"9003214","Stafford Springs","06076,Connecticut,United States","21139","US","Postal Code","Active","06076","215","Norwalk Ct Bliss Pest","3","Ehrlich","iRIS","Stafford Springs","CT","12620","yes"
