"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48007","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Troy","MI","0","yes","1013137","1016241","1016912","1017338","1017656","1019073","1019628","1020649","1021342","1021971","1023427","1024038","1025347","1026151","1026852","1027311","1027463","9002378","9002907","9004710","9004711","9004712","9006577","9008370","9009431","9009643","9010719","9012809","9012811","9012812","9013574","9015806","9016644","9016837","9016838","9016839","9016849","9021423","9022412","9022938","9023875","9027440","9029664","9053478","9054181"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48012","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Birmingham","MI","0","yes","1012954","1019163","1022034","9012544","9012545","9012546","9012547","9012548","9012549","9012550","9012551","9012552","9012553","9012554","9012555","9012556","9012557","9012558","9012559","9012560","9012561","9012562","9012563","9012564","9012565","9012566","9012567","9012568","9012569","9012570","9012571","9012572","9012573","9012574","9012575","9012576","9016785","9018582"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48037","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Southfield","MI","0","yes","1019594","9001734","9016798","9016799","9016831","9016832"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48046","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Mount Clemens","MI","0","yes","1019472","9016807"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48061","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Port Huron","MI","0","yes","1019538","9016817"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48086","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Southfield","MI","0","yes","1019594","9001734","9016798","9016799","9016831","9016832"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48090","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Warren","MI","0","yes","1013358","1016932","1017357","1018453","1019082","1019647","1020130","1021976","1022461","1024059","1025375","1025486","9001683","9002227","9002344","9002847","9003080","9003510","9006383","9015457","9015458","9015459","9015460","9016336","9016840","9016841","9016842","9016843","9016844","9020326","9021883","9025635","9027880","9029592","9032867","9053078","9073529"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48099","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Troy","MI","0","yes","1013137","1016241","1016912","1017338","1017656","1019073","1019628","1020649","1021342","1021971","1023427","1024038","1025347","1026151","1026852","1027311","1027463","9002378","9002907","9004710","9004711","9004712","9006577","9008370","9009431","9009643","9010719","9012809","9012811","9012812","9013574","9015806","9016644","9016837","9016838","9016839","9016849","9021423","9022412","9022938","9023875","9027440","9029664","9053478","9054181"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48106","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Ann Arbor","MI","0","yes","1019126","9016851","9016852","9016853","9016854","9016855"
"(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","(not net)","48107","239","Detroit Metro - Eradico Pest","19","Eradico","iRIS","Ann Arbor","MI","0","yes","1019126","9016851","9016852","9016853","9016854","9016855"
