Criteria ID,Name ,CName,Parent ID,Country Code,Target Type ,Status,Zip Code,District,Name,Region,Brand,System,City,State,Population,New Res.
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19891,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19892,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19893,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19894,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19896,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19897,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19899,31,Wilmington Pest,4,Ehrlich,iRIS,Wilmington,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19903,34,Delmarva Pest,5,Ehrlich,iRIS,Dover,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19905,34,Delmarva Pest,5,Ehrlich,iRIS,Dover,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19961,34,Delmarva Pest,5,Ehrlich,iRIS,Little Creek,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),19969,34,Delmarva Pest,5,Ehrlich,iRIS,Nassau,DE,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20013,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20022,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20023,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20026,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20027,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20029,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20030,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20033,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20035,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20038,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20039,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20040,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20041,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20042,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20043,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20044,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20046,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20047,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20049,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20050,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20051,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20053,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20055,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20056,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20057,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,3697,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20058,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20060,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20061,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20062,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20063,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20065,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20066,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20067,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20068,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20069,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20070,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20071,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20073,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20074,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20075,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20076,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20077,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20078,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20080,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20081,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20082,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20090,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20091,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20097,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20098,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20108,29,Prince Georges County Pest,5,Ehrlich,iRIS,Manassas,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20113,29,Prince Georges County Pest,5,Ehrlich,iRIS,Manassas,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20116,29,Prince Georges County Pest,5,Ehrlich,iRIS,Marshall,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20118,28,Hagerstown Pest,5,Ehrlich,iRIS,Middleburg,VA,6,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20134,28,Hagerstown Pest,5,Ehrlich,iRIS,Purcellville,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20139,28,Hagerstown Pest,5,Ehrlich,iRIS,Casanova,VA,250,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20140,28,Hagerstown Pest,5,Ehrlich,iRIS,Rectortown,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20142,28,Hagerstown Pest,5,Ehrlich,iRIS,Round Hill,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20149,28,Hagerstown Pest,5,Ehrlich,iRIS,Ashburn,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20153,29,Prince Georges County Pest,5,Ehrlich,iRIS,Chantilly,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20156,29,Prince Georges County Pest,5,Ehrlich,iRIS,Gainesville,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20159,28,Hagerstown Pest,5,Ehrlich,iRIS,Hamilton,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20160,28,Hagerstown Pest,5,Ehrlich,iRIS,Lincoln,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20163,29,Prince Georges County Pest,5,Ehrlich,iRIS,Sterling,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20167,29,Prince Georges County Pest,5,Ehrlich,iRIS,Sterling,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20172,29,Prince Georges County Pest,5,Ehrlich,iRIS,Herndon,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20177,28,Hagerstown Pest,5,Ehrlich,iRIS,Leesburg,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20178,28,Hagerstown Pest,5,Ehrlich,iRIS,Leesburg,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20185,28,Hagerstown Pest,5,Ehrlich,iRIS,Upperville,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20188,28,Hagerstown Pest,5,Ehrlich,iRIS,Warrenton,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20189,29,Prince Georges County Pest,5,Ehrlich,iRIS,Dulles,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20199,29,Prince Georges County Pest,5,Ehrlich,iRIS,Dulles,VA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20201,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20202,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20203,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20206,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20207,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20208,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20210,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20211,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20212,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20213,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20214,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20215,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20218,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20220,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20221,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20222,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20223,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20224,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20226,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20227,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20232,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20233,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20235,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20237,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20238,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20239,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20241,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20244,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20252,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20254,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20260,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20261,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20262,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20265,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20266,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20270,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20277,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20289,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20299,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20301,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20306,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20314,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20317,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,460,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20318,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20330,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20340,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20350,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20355,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20370,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20374,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington Navy Yard,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20376,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington Navy Yard,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20380,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20388,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington Navy Yard,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20389,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20391,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington Navy Yard,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20393,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20394,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20395,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20398,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington Navy Yard,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20402,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20403,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20404,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20405,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20406,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20407,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20409,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20411,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20412,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20413,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20414,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20416,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20417,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20419,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20420,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20421,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20423,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20424,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20425,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20426,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20428,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20429,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20434,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20435,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20437,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20439,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20440,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20441,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20442,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20444,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20447,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20453,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20456,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20460,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20463,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20468,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20469,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20470,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20501,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20503,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20504,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20505,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20507,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20508,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20509,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20510,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20511,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20521,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20522,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20524,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20525,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20526,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20527,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20528,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20531,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),20534,29,Prince Georges County Pest,5,Ehrlich,iRIS,Washington,DC,0,yes
