https://www.pdx.edu/education/special_educator_license:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=bd97f2af-3722-4479-a8d6-4e52b9c01f4e','bd97f2af-3722-4479-a8d6-4e52b9c01f4e',TRUE,
https://www.pdx.edu/education/sdep:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ed8bb171-0129-4516-97dc-bf834565a7b7','ed8bb171-0129-4516-97dc-bf834565a7b7',TRUE,
https://www.pdx.edu/education/vil:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=0cb399df-5580-469b-a671-029692dea6d1','0cb399df-5580-469b-a671-029692dea6d1',TRUE,
https://www.pdx.edu/education/vil:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=e69f8b34-2d0f-41a0-877f-a35870451ef0','e69f8b34-2d0f-41a0-877f-a35870451ef0',TRUE,
https://www.pdx.edu/education/vil:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=30488f82-d527-487e-8494-9deee1b049ca','30488f82-d527-487e-8494-9deee1b049ca',TRUE,
anthropology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=bb594bd9-ef04-475c-855e-36e6e280585f','bb594bd9-ef04-475c-855e-36e6e280585f',FALSE,Default
anthropology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=daf6e09d-bcb3-4c49-a9f6-6a049446a964','daf6e09d-bcb3-4c49-a9f6-6a049446a964',FALSE,
anthropology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=2940aa39-82d6-4741-a739-d1af7803be28','2940aa39-82d6-4741-a739-d1af7803be28',FALSE,
applied_conflict_resolution:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=3857be32-3907-494f-b4e0-cf91318a90b5','3857be32-3907-494f-b4e0-cf91318a90b5',FALSE,3857be32-3907-494f-b4e0-cf91318a90b5
applied_geoscience:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=1b29a6c1-d51d-4299-851f-431dd83fe1f3','1b29a6c1-d51d-4299-851f-431dd83fe1f3',FALSE,1b29a6c1-d51d-4299-851f-431dd83fe1f3
applied_physics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=092366d8-9591-443c-8ac0-6920a32424ef','092366d8-9591-443c-8ac0-6920a32424ef',FALSE,092366d8-9591-443c-8ac0-6920a32424ef
